incident_id,date,description,location,crime_type,source,year,month,day,hour
d4282300e36d5abf2c86cfcd377a16be750d4b5f777aae2c95bb28b05eca4fc0,2024-12-07 00:00:49,"Democrat Mayor Eric Adams did not rule out switching parties in a recent interview after giving his support for Trump’s agenda on the border.  Formerly a Republican, Adams switched to Democrat in 2002.
The post NYC Mayor Eric Adams Doesn’t Rule Out Joining GO…",Thegatewaypundit.com,news_report,newsapi,2024,12,07,00
dc2365f62b1302a4cae3015d131bdc8fba85b2b7d442723603fcdd4e98074248,2024-12-07 00:00:18,Politicians on both sides of the aisle are unhappy with the Constitutional Court’s decision to rerun the election.,Foreign Policy,news_report,newsapi,2024,12,07,00
d132d0c909904e603654a46f9507c1c587ecb377c8b6592f7b358da5312abe5c,2024-12-06 23:53:58,"Suspected killers of Alaba Abe, the campaign director of Governor Lucky Aiyedatiwa of Ondo State, have been arrested by the police. Abe, who was the director of campaign for Aiyedatiwa’s reelection in Akoko-South Local Government Area of the state, was kidnap…",The Punch,news_report,newsapi,2024,12,06,23
chicago_13324861,2024-01-01 00:00:00,AGGRAVATED - HANDGUN,050XX W VAN BUREN ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13324885,2024-01-01 00:00:00,DOMESTIC BATTERY SIMPLE,034XX W DRUMMOND PL,BATTERY,chicago_pd,2024,01,01,00
chicago_13324959,2024-01-01 00:00:00,AGGRAVATED - OTHER DANGEROUS WEAPON,024XX N MILWAUKEE AVE,ASSAULT,chicago_pd,2024,01,01,00
chicago_13325121,2024-01-01 00:00:00,DOMESTIC BATTERY SIMPLE,122XX S SANGAMON ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13325146,2024-01-01 00:00:00,TO VEHICLE,077XX S LUELLA AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325219,2024-01-01 00:00:00,TO PROPERTY,059XX W LAKE ST,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325240,2024-01-01 00:00:00,TO VEHICLE,081XX S ESSEX AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325269,2024-01-01 00:00:00,DOMESTIC BATTERY SIMPLE,002XX W 105TH PL,BATTERY,chicago_pd,2024,01,01,00
chicago_13325271,2024-01-01 00:00:00,TO PROPERTY,013XX S CLAREMONT AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325276,2024-01-01 00:00:00,TO VEHICLE,091XX S LAFLIN ST,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325302,2024-01-01 00:00:00,ATTEMPT THEFT,038XX N DRAKE AVE,THEFT,chicago_pd,2024,01,01,00
chicago_13325339,2024-01-01 00:00:00,TO PROPERTY,036XX W LAWRENCE AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325413,2024-01-01 00:00:00,TO PROPERTY,107XX S EMERALD AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325472,2024-01-01 00:00:00,TO VEHICLE,021XX N LECLAIRE AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325491,2024-01-01 00:00:00,TO PROPERTY,030XX N ALBANY AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325497,2024-01-01 00:00:00,TO VEHICLE,070XX S OAKLEY AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13325509,2024-01-01 00:00:00,RECKLESS FIREARM DISCHARGE,082XX S ELIZABETH ST,WEAPONS VIOLATION,chicago_pd,2024,01,01,00
chicago_13325577,2024-01-01 00:00:00,OVER $500,049XX S THROOP ST,THEFT,chicago_pd,2024,01,01,00
chicago_13325580,2024-01-01 00:00:00,FROM BUILDING,034XX W FRANKLIN BLVD,THEFT,chicago_pd,2024,01,01,00
chicago_13325677,2024-01-01 00:00:00,$500 AND UNDER,077XX S EGGLESTON AVE,THEFT,chicago_pd,2024,01,01,00
chicago_13325736,2024-01-01 00:00:00,OVER $500,015XX W GARFIELD BLVD,THEFT,chicago_pd,2024,01,01,00
chicago_13325813,2024-01-01 00:00:00,AGGRAVATED - HANDGUN,064XX N LEAVITT ST,ASSAULT,chicago_pd,2024,01,01,00
chicago_13325994,2024-01-01 00:00:00,$500 AND UNDER,036XX S WOLCOTT AVE,THEFT,chicago_pd,2024,01,01,00
chicago_13326017,2024-01-01 00:00:00,FRAUD OR CONFIDENCE GAME,067XX N ASHLAND AVE,DECEPTIVE PRACTICE,chicago_pd,2024,01,01,00
chicago_13326068,2024-01-01 00:00:00,TO VEHICLE,040XX S DREXEL BLVD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326069,2024-01-01 00:00:00,AUTOMOBILE,007XX N MAY ST,MOTOR VEHICLE THEFT,chicago_pd,2024,01,01,00
chicago_13326163,2024-01-01 00:00:00,TO VEHICLE,040XX S DREXEL BLVD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326167,2024-01-01 00:00:00,TO VEHICLE,040XX S DREXEL BLVD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326256,2024-01-01 00:00:00,TO PROPERTY,066XX S MARQUETTE RD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326312,2024-01-01 00:00:00,TO VEHICLE,021XX S CENTRAL PARK AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326346,2024-01-01 00:00:00,TO PROPERTY,063XX S GREEN ST,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326399,2024-01-01 00:00:00,FORGERY,037XX N LOCKWOOD AVE,DECEPTIVE PRACTICE,chicago_pd,2024,01,01,00
chicago_13326439,2024-01-01 00:00:00,TO VEHICLE,031XX W 38TH PL,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13326749,2024-01-01 00:00:00,AGGRAVATED CRIMINAL SEXUAL ABUSE,033XX N HARLEM AVE,SEX OFFENSE,chicago_pd,2024,01,01,00
chicago_13327195,2024-01-01 00:00:00,TO PROPERTY,061XX S DREXEL AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13328077,2024-01-01 00:00:00,FORCIBLE ENTRY,003XX S KILPATRICK AVE,BURGLARY,chicago_pd,2024,01,01,00
chicago_13329004,2024-01-01 00:00:00,FORCIBLE ENTRY,097XX S LOWE AVE,BURGLARY,chicago_pd,2024,01,01,00
chicago_13329732,2024-01-01 00:00:00,OVER $500,014XX W 37TH ST,THEFT,chicago_pd,2024,01,01,00
chicago_13330493,2024-01-01 00:00:00,HARASSMENT BY ELECTRONIC MEANS,034XX W BEACH AVE,OTHER OFFENSE,chicago_pd,2024,01,01,00
chicago_13331279,2024-01-01 00:00:00,TO VEHICLE,041XX N KIMBALL AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324803,2024-01-01 00:02:00,TO PROPERTY,018XX S KOMENSKY AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324804,2024-01-01 00:55:00,TO PROPERTY,013XX S HARDING AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324806,2024-01-01 00:59:00,LICENSE VIOLATION,034XX W MONTROSE AVE,OTHER OFFENSE,chicago_pd,2024,01,01,00
chicago_13324809,2024-01-01 00:30:00,DOMESTIC BATTERY SIMPLE,030XX W FOSTER AVE,BATTERY,chicago_pd,2024,01,01,00
chicago_13324810,2024-01-01 00:15:00,TO CITY OF CHICAGO PROPERTY,049XX S WESTERN BLVD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324813,2024-01-01 00:05:00,TO PROPERTY,027XX S SPRINGFIELD AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324818,2024-01-01 01:01:00,SIMPLE,010XX W ADDISON ST,BATTERY,chicago_pd,2024,01,01,01
chicago_13324819,2024-01-01 01:00:00,DOMESTIC BATTERY SIMPLE,022XX S WHIPPLE ST,BATTERY,chicago_pd,2024,01,01,01
chicago_13324820,2024-01-01 02:10:00,ANIMAL ABUSE / NEGLECT,043XX W ROOSEVELT RD,OTHER OFFENSE,chicago_pd,2024,01,01,02
chicago_13324822,2024-01-01 00:20:00,TO PROPERTY,048XX S EVANS AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324823,2024-01-01 00:41:00,ANIMAL ABUSE / NEGLECT,049XX W LAWRENCE AVE,OTHER OFFENSE,chicago_pd,2024,01,01,00
chicago_13324824,2024-01-01 00:50:00,DOMESTIC BATTERY SIMPLE,128XX S EGGLESTON AVE,BATTERY,chicago_pd,2024,01,01,00
chicago_13324833,2024-01-01 00:04:00,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,034XX W WALNUT ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13324834,2024-01-01 00:53:00,UNLAWFUL POSSESSION - HANDGUN,070XX S CARPENTER ST,WEAPONS VIOLATION,chicago_pd,2024,01,01,00
chicago_13324835,2024-01-01 00:44:00,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,017XX W 61ST ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13324837,2024-01-01 01:10:00,SIMPLE,048XX W WASHINGTON BLVD,BATTERY,chicago_pd,2024,01,01,01
chicago_13324839,2024-01-01 01:38:00,TO VEHICLE,066XX S BLACKSTONE AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,01
chicago_13324840,2024-01-01 00:38:00,UNLAWFUL POSSESSION - HANDGUN,022XX N MEADE AVE,WEAPONS VIOLATION,chicago_pd,2024,01,01,00
chicago_13324841,2024-01-01 01:46:00,RECKLESS FIREARM DISCHARGE,044XX S LAWLER AVE,WEAPONS VIOLATION,chicago_pd,2024,01,01,01
chicago_13324843,2024-01-01 00:54:00,SIMPLE,008XX W ADDISON ST,ASSAULT,chicago_pd,2024,01,01,00
chicago_13324850,2024-01-01 01:17:00,SIMPLE,031XX W OGDEN AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324852,2024-01-01 02:11:00,RECKLESS FIREARM DISCHARGE,121XX S LOOMIS ST,WEAPONS VIOLATION,chicago_pd,2024,01,01,02
chicago_13324854,2024-01-01 00:25:00,SIMPLE,022XX N CALIFORNIA AVE,BATTERY,chicago_pd,2024,01,01,00
chicago_13324855,2024-01-01 01:30:00,AGGRAVATED - HANDGUN,049XX W BLOOMINGDALE AVE,ASSAULT,chicago_pd,2024,01,01,01
chicago_13324858,2024-01-01 00:15:00,AGGRAVATED - HANDGUN,050XX W WELLINGTON AVE,ASSAULT,chicago_pd,2024,01,01,00
chicago_13324859,2024-01-01 01:01:00,FALSE / STOLEN / ALTERED TRP,063XX S TROY ST,OTHER OFFENSE,chicago_pd,2024,01,01,01
chicago_13324862,2024-01-01 01:50:00,DOMESTIC BATTERY SIMPLE,001XX N LEAMINGTON AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324866,2024-01-01 01:55:00,HARASSMENT BY ELECTRONIC MEANS,018XX S KARLOV AVE,OTHER OFFENSE,chicago_pd,2024,01,01,01
chicago_13324867,2024-01-01 01:45:00,TO VEHICLE,020XX N LATROBE AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,01
chicago_13324868,2024-01-01 01:55:00,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",082XX W IRVING PARK RD,BATTERY,chicago_pd,2024,01,01,01
chicago_13324869,2024-01-01 00:32:00,DOMESTIC BATTERY SIMPLE,003XX E NORTH WATER ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13324879,2024-01-01 00:20:00,UNLAWFUL USE - OTHER FIREARM,008XX W 49TH PL,WEAPONS VIOLATION,chicago_pd,2024,01,01,00
chicago_13324882,2024-01-01 00:20:00,RECKLESS FIREARM DISCHARGE,058XX W BERENICE AVE,WEAPONS VIOLATION,chicago_pd,2024,01,01,00
chicago_13324887,2024-01-01 00:05:00,TO PROPERTY,032XX S BELL AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324888,2024-01-01 01:58:00,POSSESS - CANNABIS MORE THAN 30 GRAMS,056XX N RIDGE AVE,NARCOTICS,chicago_pd,2024,01,01,01
chicago_13324889,2024-01-01 02:40:00,RECKLESS FIREARM DISCHARGE,048XX S HARDING AVE,WEAPONS VIOLATION,chicago_pd,2024,01,01,02
chicago_13324890,2024-01-01 01:30:00,SIMPLE,044XX W WEST END AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324891,2024-01-01 01:20:00,UNLAWFUL POSSESSION - HANDGUN,0000X S KENTON AVE,WEAPONS VIOLATION,chicago_pd,2024,01,01,01
chicago_13324893,2024-01-01 01:30:00,DOMESTIC BATTERY SIMPLE,019XX W ARGYLE ST,BATTERY,chicago_pd,2024,01,01,01
chicago_13324895,2024-01-01 01:30:00,SIMPLE,006XX N WELLS ST,BATTERY,chicago_pd,2024,01,01,01
chicago_13324898,2024-01-01 02:54:00,SIMPLE,069XX N ASHLAND BLVD,ASSAULT,chicago_pd,2024,01,01,02
chicago_13324902,2024-01-01 02:27:00,TO PROPERTY,026XX S CENTRAL PARK AVE,CRIMINAL DAMAGE,chicago_pd,2024,01,01,02
chicago_13324905,2024-01-01 01:58:00,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,013XX N LOCKWOOD AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324906,2024-01-01 01:01:00,UNLAWFUL POSSESSION - HANDGUN,075XX S WOOD ST,WEAPONS VIOLATION,chicago_pd,2024,01,01,01
chicago_13324909,2024-01-01 01:43:00,DOMESTIC BATTERY SIMPLE,017XX W JACKSON BLVD,BATTERY,chicago_pd,2024,01,01,01
chicago_13324910,2024-01-01 02:02:00,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",019XX W MONTEREY AVE,BATTERY,chicago_pd,2024,01,01,02
chicago_13324911,2024-01-01 03:13:00,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",003XX W 64TH ST,BATTERY,chicago_pd,2024,01,01,03
chicago_13324912,2024-01-01 00:56:00,SIMPLE,003XX N DEARBORN ST,BATTERY,chicago_pd,2024,01,01,00
chicago_13324913,2024-01-01 01:30:00,VIOLATE ORDER OF PROTECTION,0000X W TERMINAL ST,OTHER OFFENSE,chicago_pd,2024,01,01,01
chicago_13324915,2024-01-01 00:30:00,DOMESTIC BATTERY SIMPLE,016XX W BEACH AVE,BATTERY,chicago_pd,2024,01,01,00
chicago_13324917,2024-01-01 01:08:00,DOMESTIC BATTERY SIMPLE,005XX N CENTRAL PARK AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324919,2024-01-01 01:00:00,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,047XX W JACKSON BLVD,BATTERY,chicago_pd,2024,01,01,01
chicago_13324920,2024-01-01 01:00:00,DOMESTIC BATTERY SIMPLE,047XX W GLADYS AVE,BATTERY,chicago_pd,2024,01,01,01
chicago_13324921,2024-01-01 01:00:00,TO VEHICLE,074XX N RIDGE BLVD,CRIMINAL DAMAGE,chicago_pd,2024,01,01,01
chicago_13324922,2024-01-01 02:50:00,DOMESTIC BATTERY SIMPLE,027XX W THOMAS ST,BATTERY,chicago_pd,2024,01,01,02
chicago_13324923,2024-01-01 02:42:00,RECKLESS FIREARM DISCHARGE,036XX N CLARK ST,WEAPONS VIOLATION,chicago_pd,2024,01,01,02
chicago_13324924,2024-01-01 02:15:00,SIMPLE,016XX N WELLS ST,BATTERY,chicago_pd,2024,01,01,02
chicago_13324925,2024-01-01 00:25:00,SIMPLE,012XX N CLYBOURN AVE,BATTERY,chicago_pd,2024,01,01,00
chicago_13324926,2024-01-01 00:16:00,TO PROPERTY,016XX E 85TH PL,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
chicago_13324927,2024-01-01 00:15:00,TO VEHICLE,108XX S AVENUE L,CRIMINAL DAMAGE,chicago_pd,2024,01,01,00
a87fd0b9f497a07eae6d51108d69199422a4b5038cd8b54da18a4cc0c1708206,2024-12-07 08:55:04,"A string of rape and assault allegations against the son of Norway&#039;s future queen have plunged the royal family into its &quot;biggest scandal&quot; ever, wrapping up an &quot;annus horribilis&quot; for the monarchy.",NDTV News,ASSAULT,newsapi,2024,12,07,08
e50e246f067b6f2986ee2145bcd94530db59e08bc54e000bad9504b091cd3053,2024-12-07 08:53:17,"Russia’s FSB used spyware against a Russian programmer after detaining him for allegedly donating to Ukraine earlier this year. The Federal Security Service (FSB) used spyware to monitor a Russian programmer, Kirill Parubets, after he was detained earlier thi…",Securityaffairs.com,OTHER,newsapi,2024,12,07,08
1a667ceaa9780710f7d6f8798b15a2afb9010be076d8a5dc62a4fd061051a626,2024-12-07 08:47:34,The manhunt for the suspect who killed UnitedHealthcare CEO Brian Thompson has now entered its fourth day as authorities learn more about his movements before the attack.,ABC News,HOMICIDE,newsapi,2024,12,07,08
